,category,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,sensor22,sensor23,sensor24,sensor25,sensor26,sensor27,sensor28,sensor29,sensor30,sensor31,sensor32,sensor33,sensor34,sensor35,sensor36,sensor37,sensor38,sensor39,sensor40,sensor41,sensor42,sensor43,sensor44,sensor45,sensor46,sensor47,sensor48,sensor49,sensor50,sensor51,sensor52,sensor53,sensor54,sensor55,sensor56,sensor57,sensor58,sensor59,sensor60,sensor61,sensor62,sensor63,sensor64,sensor65,sensor66
251,rum,17622.5,17624.4,31228.2,31241.7,31234.1,24777.9,24781.3,24800.1,19633.0,19630.6,19629.4,12470.2,12465.1,12467.9,21006.1,20981.5,27254.5,27242.2,8599.6,8597.5,8601.4,15667.4,15670.7,15671.9,23977.3,23963.7,23961.7,39995.2,39981.9,39964.8,18984.3,18983.3,40710.2,40702.2,35022.8,35078.5,35037.6,207102.2,206591.8,206616.8,93952.4,93917.5,93887.1,94138.3,94263.6,94077.2,120897.3,120858.0,1690666.2,1684686.2,48550.2,48585.0,48562.9,16775.9,16765.0,16769.0,1092.6,1092.5,1092.5,5085.2,5090.3,5093.0,27459.1,27463.1,24.860001,63.720001
252,rum,17621.8,17618.6,31352.6,31340.0,31366.8,24437.2,24447.7,24479.1,19634.8,19636.1,19620.2,12469.0,12470.4,12466.5,20993.7,20996.2,27265.0,27238.4,8593.3,8591.6,8593.8,15639.2,15643.2,15642.8,23840.6,23838.2,23823.9,39986.1,39937.4,39935.1,18974.2,18976.9,40654.9,40706.4,34921.1,34907.2,34865.7,205496.7,205809.4,205621.0,93644.7,93840.5,93658.7,93394.7,93524.0,93680.8,120903.4,120652.1,1626242.8,1623139.1,48442.6,48430.7,48441.0,16766.8,16765.9,16770.3,1092.6,1092.5,1092.5,5080.2,5084.1,5087.5,27454.6,27447.8,24.879999,64.010002
253,rum,17638.4,17627.1,31451.5,31424.6,31464.5,24148.2,24165.2,24178.7,19640.8,19636.6,19645.6,12473.6,12469.0,12468.0,20991.7,21012.2,27243.1,27216.7,8591.5,8593.5,8591.6,15624.4,15621.6,15620.5,23737.4,23720.6,23706.0,39935.7,39929.9,39939.0,18969.4,18975.2,40748.2,40712.4,34823.1,34820.6,34807.6,205549.9,206023.2,205496.7,93838.2,93785.7,93800.5,92675.1,92872.6,92850.1,120690.0,120611.7,1671208.2,1670739.2,48338.3,48393.3,48400.2,16763.3,16769.5,16761.4,1092.6,1092.5,1092.5,5073.1,5078.3,5081.2,27452.3,27463.9,24.870001,64.410004
254,rum,17619.9,17626.2,31575.6,31587.5,31591.2,23878.5,23895.9,23908.6,19637.9,19638.8,19643.9,12478.6,12480.6,12479.6,20981.8,20995.4,27257.2,27232.7,8594.1,8592.7,8593.8,15613.7,15619.1,15620.0,23644.5,23632.3,23620.5,39944.0,39975.3,39936.7,18971.2,18986.4,40701.0,40687.6,34763.0,34687.5,34760.2,205266.3,204606.5,206008.9,94049.7,93796.1,93657.2,92382.1,92477.6,92448.2,120791.7,120573.8,1648076.6,1636299.5,48281.8,48302.2,48321.8,16766.6,16765.6,16767.6,1092.6,1092.5,1092.5,5070.5,5075.5,5079.7,27458.9,27463.1,24.879999,64.879997
255,rum,17620.0,17624.4,31759.5,31792.4,31801.6,23674.4,23706.1,23726.8,19636.3,19642.2,19635.6,12498.5,12498.8,12496.4,20990.1,20985.4,27256.0,27211.6,8595.0,8592.3,8593.9,15592.1,15601.5,15601.6,23539.0,23530.6,23532.7,39962.1,39991.9,39997.4,18969.4,18969.5,40704.8,40726.8,34761.6,34779.7,34757.4,205330.1,205365.5,205684.9,94014.8,94002.9,94132.3,92163.1,92405.1,92410.1,120446.9,120654.5,1632709.6,1623139.1,48265.3,48277.3,48346.8,16768.5,16769.3,16767.0,1092.6,1092.5,1092.5,5072.1,5077.2,5081.4,27484.9,27473.2,24.910000,65.389999
256,rum,17623.5,17633.7,32010.0,32033.5,32026.4,23687.4,23710.2,23735.2,19654.8,19654.7,19658.5,12542.0,12535.1,12534.1,20986.0,20975.8,27254.5,27232.1,8593.0,8592.7,8593.7,15581.8,15582.3,15586.6,23513.3,23513.6,23502.2,40040.1,40067.5,40062.8,18971.6,18968.2,40716.2,40703.1,34773.5,34817.7,34829.2,205468.3,205135.4,205503.8,94234.5,93939.0,94126.4,92512.9,92477.6,92793.6,120832.2,120609.3,1649446.4,1600019.1,48291.0,48324.4,48317.5,16767.6,16764.7,16771.6,1092.6,1092.5,1092.5,5073.6,5078.2,5082.1,27472.7,27481.6,24.920000,65.750000
257,rum,17640.1,17635.0,32262.7,32262.3,32241.5,23764.7,23791.5,23803.0,19659.0,19663.9,19664.5,12576.6,12573.3,12573.9,20980.4,20978.4,27244.9,27230.8,8595.4,8591.6,8592.8,15587.9,15585.6,15587.3,23481.2,23482.0,23464.5,40108.8,40122.5,40101.1,18976.1,18974.1,40677.9,40677.0,34896.7,34839.1,34823.4,205273.4,206073.1,206066.0,94259.1,94205.4,94297.2,92517.2,92629.6,92680.8,120332.4,120516.4,1630920.5,1639228.0,48282.2,48300.2,48335.2,16767.3,16773.6,16767.9,1092.6,1092.5,1092.5,5072.8,5077.1,5081.6,27466.8,27473.8,24.910000,65.889999
258,rum,17647.4,17645.0,32448.3,32480.5,32487.0,23736.7,23753.4,23766.0,19676.3,19669.2,19675.3,12599.5,12595.3,12600.9,20991.5,20995.0,27262.5,27222.7,8593.4,8592.2,8591.0,15581.3,15580.9,15590.3,23424.6,23418.7,23416.7,40145.3,40154.1,40193.1,18977.8,18974.4,40705.6,40705.3,34795.6,34826.1,34863.9,204923.5,205156.7,205788.0,94351.1,94277.0,94315.2,92433.1,92573.4,92348.4,120547.0,120518.9,1620929.4,1602172.1,48260.8,48289.2,48249.2,16784.2,16778.1,16778.6,1092.6,1092.6,1092.5,5073.1,5078.7,5081.5,27495.5,27499.8,24.920000,65.800003
259,rum,17642.4,17640.4,32618.5,32617.4,32624.9,23653.9,23665.6,23684.2,19682.1,19677.0,19688.3,12618.2,12618.4,12617.1,20986.9,21000.1,27260.4,27233.7,8596.4,8596.6,8595.3,15579.8,15579.7,15582.1,23379.9,23358.7,23353.8,40196.8,40210.9,40167.4,18978.6,18970.6,40740.2,40713.3,34740.7,34661.6,34732.6,204694.4,204311.4,204779.0,94474.7,94550.6,94436.5,92151.7,92176.7,92206.0,120626.4,120633.7,1598515.6,1614993.5,48230.2,48233.2,48237.5,16771.3,16772.9,16781.4,1092.6,1092.5,1092.5,5068.1,5072.6,5075.7,27495.3,27493.0,24.950001,65.690002
260,rum,17638.8,17637.7,32788.8,32810.1,32835.4,23527.8,23549.8,23554.6,19704.3,19690.1,19698.3,12635.4,12631.5,12629.3,20988.0,20993.3,27259.3,27234.4,8599.9,8598.7,8599.1,15579.0,15584.8,15584.3,23309.8,23295.1,23276.9,40176.4,40177.4,40197.3,18985.7,18986.6,40741.3,40766.2,34637.4,34656.7,34618.0,204838.9,204824.8,204364.0,94790.9,94444.7,94418.5,91711.2,91732.4,91634.1,120592.2,120855.5,1593808.4,1607363.0,48151.1,48118.3,48179.0,16776.2,16780.0,16776.5,1092.6,1092.5,1092.5,5062.3,5066.3,5070.6,27479.8,27503.6,24.950001,65.709999
261,rum,17653.6,17644.4,32950.4,33012.5,32997.3,23376.8,23366.9,23377.4,19698.0,19705.5,19701.8,12645.6,12642.4,12644.3,20997.8,20988.8,27261.0,27247.1,8600.5,8598.5,8600.2,15586.5,15587.9,15585.8,23234.2,23225.5,23209.2,40205.1,40221.0,40213.4,18990.0,18991.8,40714.8,40804.4,34643.1,34687.7,34670.9,204652.2,204543.2,203996.2,94453.7,94186.7,94436.5,91401.8,91433.4,91361.8,120554.3,120429.8,1550433.8,1657482.8,48062.5,48113.9,48109.6,16777.9,16776.8,16773.4,1092.6,1092.5,1092.5,5061.7,5067.5,5070.9,27518.0,27538.6,24.969999,65.860001
262,rum,17667.9,17662.5,33189.2,33182.2,33155.4,23203.0,23228.2,23252.9,19711.9,19702.0,19708.5,12666.1,12663.9,12662.7,20997.0,20995.6,27238.6,27233.2,8596.0,8594.3,8592.9,15554.5,15560.3,15558.1,23175.5,23157.3,23159.0,40287.7,40285.2,40278.8,18977.6,18974.7,40725.0,40736.7,34709.8,34678.4,34671.1,205418.6,204659.2,205862.8,94815.9,94965.0,94855.9,91400.4,91656.0,91668.7,120905.9,120539.6,1616308.8,1609318.1,48113.5,48098.9,48151.5,16787.1,16784.6,16790.0,1092.6,1092.5,1092.5,5070.8,5076.5,5079.5,27545.4,27530.2,24.950001,66.070000
263,rum,17658.6,17658.0,33470.5,33456.5,33485.8,23374.6,23391.1,23414.8,19707.8,19716.9,19713.4,12721.1,12712.5,12720.7,20994.7,21016.0,27253.8,27223.6,8597.4,8595.5,8597.7,15556.5,15555.1,15557.5,23213.3,23214.0,23207.9,40428.6,40434.6,40418.9,18981.5,18981.1,40726.5,40736.7,34784.7,34803.0,34778.7,204332.5,205848.6,205061.2,95091.0,95076.6,94986.2,92424.5,92379.3,92277.5,120330.0,120487.1,1672147.0,1609753.4,48237.9,48189.9,48277.7,16792.3,16787.4,16791.7,1092.6,1092.5,1092.5,5076.6,5081.1,5086.1,27530.7,27538.7,24.980000,66.260002
264,rum,17669.0,17668.0,33752.9,33784.7,33756.2,23687.9,23702.1,23722.1,19726.2,19709.7,19726.8,12775.6,12781.5,12773.6,21003.7,21001.1,27257.6,27234.2,8601.5,8600.5,8599.0,15559.3,15559.7,15561.7,23256.0,23252.7,23240.7,40522.4,40593.3,40523.0,18988.2,18988.7,40737.0,40774.1,34923.4,34904.9,34926.0,205018.8,205877.0,204427.2,95474.9,95317.3,95362.4,92730.0,92943.7,92996.0,120597.1,120551.9,1579432.1,1627131.6,48311.0,48298.7,48383.2,16795.6,16797.2,16789.2,1092.6,1092.5,1092.5,5079.8,5084.7,5088.4,27515.2,27553.6,24.990000,66.050003
265,rum,17680.9,17683.7,33983.4,33982.0,33991.1,23912.8,23915.6,23946.0,19733.5,19733.0,19730.2,12824.5,12821.8,12820.5,20997.8,21001.8,27268.2,27220.4,8603.1,8601.9,8601.0,15564.8,15554.5,15570.2,23264.3,23275.4,23237.4,40589.4,40587.1,40587.9,18992.4,18988.9,40752.2,40768.0,34814.0,34857.3,34906.0,205702.7,206176.6,206394.7,95507.9,95350.2,95379.2,92800.9,93039.0,93061.5,120339.7,120604.4,1630920.5,1638776.8,48319.5,48387.2,48333.6,16802.0,16794.0,16801.3,1092.6,1092.5,1092.5,5080.1,5085.3,5088.0,27547.5,27519.4,24.990000,65.570000
266,rum,17684.0,17693.1,34125.3,34150.4,34167.9,23972.3,23966.7,23997.8,19742.0,19746.2,19740.6,12840.6,12838.7,12839.9,21005.9,20999.4,27270.7,27234.0,8609.7,8605.2,8607.3,15582.5,15581.5,15582.7,23243.9,23230.0,23215.3,40605.0,40576.8,40586.0,19006.2,19007.2,40767.3,40771.4,34893.1,34909.8,34935.4,204930.6,207271.7,205351.3,95371.6,95630.7,95543.9,92527.3,92730.0,92589.2,120621.5,120446.9,1626687.0,1597228.9,48287.3,48257.7,48317.1,16797.2,16795.2,16805.1,1092.6,1092.5,1092.5,5074.6,5078.6,5082.3,27529.6,27531.1,24.990000,65.070000
267,rum,17689.2,17687.4,34242.3,34255.0,34262.7,23778.4,23790.0,23796.3,19755.6,19757.4,19759.8,12843.9,12840.1,12838.9,21000.9,21001.2,27264.2,27248.8,8612.7,8611.5,8611.1,15602.7,15602.2,15603.6,23186.8,23180.8,23178.3,40589.7,40586.0,40563.0,19014.0,19013.6,40654.2,40767.1,34850.5,34909.2,34833.4,204976.5,205542.8,205128.3,95630.7,95566.2,95362.4,91881.9,92034.7,92103.2,120237.5,121009.2,1640583.1,1620047.4,48187.0,48189.0,48261.6,16788.8,16793.8,16794.9,1092.6,1092.5,1092.5,5068.2,5073.5,5077.4,27528.9,27585.5,25.010000,64.800003
268,rum,17682.7,17689.9,34235.3,34264.0,34255.5,23533.4,23539.2,23553.5,19767.5,19758.1,19758.3,12845.3,12847.2,12843.2,21008.9,21010.7,27275.1,27232.7,8602.1,8604.5,8605.4,15573.9,15575.8,15579.6,23134.1,23115.3,23119.1,40617.2,40573.0,40527.3,19001.5,19002.0,40755.3,40758.8,34844.1,34846.1,34787.2,205025.9,204659.2,205454.1,95630.7,95567.7,95429.7,91966.4,92125.3,92078.9,120604.4,120275.2,1752889.0,1665830.6,48175.1,48216.0,48234.4,16806.0,16807.1,16810.0,1092.6,1092.5,1092.5,5076.0,5082.1,5084.3,27583.7,27580.3,25.040001,64.900002
269,rum,17693.7,17693.5,34512.4,34494.0,34495.0,23525.3,23540.7,23567.8,19766.4,19779.7,19769.9,12878.4,12879.4,12877.9,21003.6,21003.4,27258.6,27244.1,8607.8,8607.3,8607.0,15566.4,15565.4,15562.4,23120.6,23117.8,23099.0,40698.2,40692.5,40678.3,19004.3,19009.0,40788.3,40748.2,34888.1,34893.4,34859.3,205315.9,204729.6,204764.8,95527.0,95623.0,95196.8,91851.4,91883.3,92420.2,120587.3,120379.9,1637875.0,1609753.4,48178.6,48176.3,48182.7,16804.4,16797.0,16801.4,1092.6,1092.5,1092.5,5072.0,5077.3,5080.1,27579.0,27555.6,25.040001,65.139999
270,rum,17695.4,17692.9,34709.1,34718.3,34712.0,23496.4,23520.6,23520.8,19775.8,19777.0,19773.8,12907.5,12906.1,12903.0,21011.3,21009.1,27283.5,27232.1,8605.4,8606.6,8603.5,15554.0,15551.6,15554.1,23092.4,23091.4,23087.7,40727.9,40698.5,40731.6,18994.6,18995.3,40765.9,40720.0,34839.5,34864.7,34946.1,204160.7,205592.5,203818.1,95827.9,95867.3,95942.3,92156.0,92331.9,92339.1,120235.1,120754.9,1622254.5,1611060.1,48301.4,48255.1,48282.6,16809.4,16816.5,16813.9,1092.6,1092.5,1092.5,5086.4,5090.6,5095.2,27580.2,27613.7,25.049999,65.220001
271,rum,17704.9,17710.2,34939.5,34950.8,34976.3,23725.6,23759.1,23774.6,19779.9,19785.8,19789.4,12966.4,12963.3,12962.7,21025.7,21027.6,27277.7,27221.4,8605.2,8606.2,8605.1,15545.9,15548.4,15546.0,23166.3,23159.6,23155.6,40851.6,40878.9,40869.4,19008.2,19009.1,40739.1,40781.8,35023.4,34974.4,34997.8,205227.4,205877.0,205518.0,96365.1,96267.7,96212.4,92774.1,93027.3,93108.9,120371.3,120561.6,1630920.5,1631367.4,48344.0,48347.2,48252.8,16813.0,16809.8,16825.9,1092.6,1092.5,1092.5,5087.0,5092.6,5096.2,27590.8,27606.6,25.070000,65.300003
272,rum,17712.2,17716.2,35159.5,35171.1,35111.7,23958.1,23977.8,23997.5,19790.7,19789.1,19795.5,13005.9,13003.4,13004.8,21026.4,21024.7,27275.8,27233.0,8609.4,8607.5,8609.8,15548.0,15554.5,15556.4,23193.5,23171.3,23167.2,40954.3,40927.0,40936.4,19015.4,19018.5,40779.1,40797.6,34904.7,34896.7,34826.5,205837.9,205461.2,205578.3,96462.8,96405.8,96447.2,93060.1,93061.5,93119.8,120683.9,120209.6,1681355.5,1524820.8,48410.6,48442.6,48455.0,16818.8,16816.5,16821.2,1092.6,1092.5,1092.5,5087.1,5092.7,5095.0,27618.0,27578.7,25.070000,64.980003
273,rum,17711.3,17729.7,35279.9,35307.8,35315.4,23986.5,23991.8,24021.9,19802.6,19802.5,19800.5,13023.4,13021.1,13019.3,21022.1,21021.6,27284.0,27255.9,8612.4,8612.4,8610.1,15557.7,15559.9,15560.9,23168.7,23148.8,23143.1,40948.2,40946.4,40954.6,19024.1,19017.1,40813.0,40801.2,34978.4,34933.1,34905.4,205135.4,204627.6,205184.9,96276.2,96597.6,96394.0,92666.4,92620.2,92890.0,120178.0,120316.6,1647620.5,1626242.8,48445.3,48394.4,48458.4,16815.7,16816.9,16815.8,1092.6,1092.5,1092.5,5089.1,5093.1,5096.6,27551.7,27591.7,25.070000,64.620003
274,rum,17725.3,17723.6,35352.1,35369.8,35387.0,23933.5,23943.8,23962.7,19803.8,19807.1,19810.0,13036.9,13039.5,13041.3,21001.8,21020.3,27261.8,27249.5,8613.2,8610.9,8612.7,15555.8,15561.3,15559.9,23137.8,23124.4,23121.4,40975.6,40959.5,40963.7,19024.2,19021.8,40791.1,40800.4,34916.8,34933.3,34951.8,204283.4,205461.2,205518.0,96634.4,96462.8,96405.8,92408.0,92577.7,92769.8,120351.9,120442.0,1632709.6,1667463.6,48425.2,48398.0,48468.9,16817.5,16823.6,16822.5,1092.6,1092.5,1092.5,5088.7,5093.7,5097.7,27595.9,27633.9,25.080000,64.449997
275,rum,17717.6,17720.6,35502.9,35484.9,35531.8,23904.3,23928.5,23953.7,19813.7,19820.3,19823.1,13069.7,13061.0,13064.6,21017.8,21010.9,27284.7,27240.4,8614.9,8615.2,8616.0,15559.3,15557.1,15557.5,23126.5,23105.9,23112.1,41033.9,41039.7,41007.1,19023.9,19024.0,40792.4,40860.7,34936.7,34985.8,34988.4,205025.9,204874.1,204948.2,96575.6,96621.9,96805.9,92508.6,92490.6,92464.0,120379.9,120471.3,1609318.1,1625354.9,48389.5,48478.6,48453.1,16827.6,16820.9,16824.0,1092.6,1092.5,1092.5,5090.9,5096.3,5099.1,27626.3,27624.2,25.110001,64.419998
276,rum,17726.4,17727.3,35676.6,35677.9,35679.1,23910.8,23926.2,23948.7,19828.5,19829.6,19822.2,13096.0,13095.1,13091.4,21012.9,21018.8,27287.1,27239.1,8613.1,8614.8,8613.3,15551.3,15555.2,15549.7,23107.9,23109.5,23109.8,41091.1,41087.7,41086.1,19025.5,19025.5,40782.3,40759.1,34972.7,35018.6,34985.4,205628.0,205025.9,206123.0,96841.3,96805.9,96861.8,92482.0,92623.1,92561.1,120789.3,120624.0,1632261.8,1647164.8,48520.3,48466.5,48455.0,16830.2,16832.2,16827.2,1092.6,1092.5,1092.5,5093.6,5099.0,5101.9,27645.1,27618.9,25.100000,64.510002
277,rum,17739.2,17733.7,35758.7,35787.8,35816.6,23931.4,23945.2,23968.0,19835.7,19840.7,19834.4,13114.5,13112.7,13117.3,21026.7,21018.7,27275.9,27256.3,8618.3,8618.0,8616.8,15563.4,15559.3,15567.0,23109.8,23095.1,23092.4,41116.9,41096.7,41117.4,19037.7,19036.5,40810.8,40809.4,35017.9,35001.5,35051.8,205184.9,204638.1,205738.2,96947.9,96871.3,96951.0,92420.2,92320.5,92268.9,120633.7,120654.5,1619606.6,1654488.8,48426.8,48410.2,48473.2,16831.7,16830.2,16832.4,1092.6,1092.5,1092.5,5093.1,5096.9,5102.3,27634.4,27662.2,25.110001,64.500000
278,rum,17737.6,17736.0,35865.3,35898.8,35903.4,23854.8,23855.1,23876.4,19848.6,19844.4,19843.2,13128.4,13129.7,13127.0,21021.8,21028.9,27274.6,27250.6,8618.5,8616.8,8615.7,15557.3,15554.4,15559.9,23095.4,23083.3,23075.8,41139.8,41182.4,41166.7,19045.6,19042.3,40802.3,40867.9,34942.3,35002.9,34980.7,204902.3,205926.9,205837.9,97144.2,97088.7,96978.7,92077.5,92248.2,92094.6,120294.7,120476.2,1691627.0,1673086.8,48383.6,48415.0,48422.6,16826.6,16827.7,16827.8,1092.6,1092.5,1092.5,5086.5,5091.6,5094.4,27624.6,27631.6,25.110001,64.559998
279,rum,17742.0,17736.4,35951.6,35967.8,35950.5,23663.7,23669.6,23685.8,19838.0,19844.8,19843.6,13136.8,13134.8,13137.4,21016.3,21028.0,27275.7,27256.5,8622.8,8621.2,8619.7,15565.3,15568.6,15569.1,23091.1,23085.8,23070.3,41171.7,41211.4,41194.2,19039.2,19052.1,40808.9,40802.6,35102.8,35090.2,35060.1,204694.4,204673.3,205142.5,97085.6,97160.1,97129.2,91862.0,92122.4,92069.6,120604.4,120731.7,1636974.4,1607797.0,48357.8,48396.0,48350.9,16836.3,16835.2,16838.0,1092.6,1092.5,1092.5,5089.2,5094.2,5097.5,27682.7,27652.9,25.139999,64.709999
280,rum,17744.2,17744.7,36099.4,36130.1,36172.3,23617.5,23630.7,23639.1,19860.2,19860.4,19860.2,13155.6,13155.3,13158.4,21029.9,21036.2,27278.9,27258.6,8615.9,8614.5,8618.1,15545.6,15549.5,15547.7,23073.8,23059.4,23047.7,41229.0,41269.6,41235.2,19037.5,19035.5,40831.1,40823.4,35024.1,35010.9,35019.4,204803.6,205163.7,204902.3,97270.5,97311.1,97062.6,92109.6,91731.0,92201.7,120418.9,120439.6,1658406.1,1577757.8,48392.5,48364.9,48403.3,16840.1,16836.2,16840.8,1092.6,1092.5,1092.5,5093.9,5099.0,5102.4,27674.9,27670.9,25.160000,64.860001
281,rum,17748.9,17747.4,36260.5,36258.0,36277.0,23655.2,23679.8,23685.9,19869.6,19872.0,19868.4,13192.4,13189.4,13191.5,21048.2,21053.8,27274.9,27244.4,8613.2,8612.6,8614.2,15517.5,15518.7,15522.4,23089.7,23060.3,23059.7,41351.0,41325.7,41370.8,19026.6,19026.3,40808.7,40858.5,35117.0,35132.9,35220.2,204041.7,204941.1,204789.5,97549.7,97556.9,97584.9,92595.7,92598.6,92800.9,120521.3,120671.7,1579432.1,1626242.8,48498.3,48500.5,48524.3,16853.0,16855.7,16860.5,1092.6,1092.6,1092.5,5107.7,5111.2,5116.1,27680.8,27726.1,25.150000,65.019997
282,rum,17755.0,17761.3,36548.0,36592.0,36598.6,23952.5,23968.0,23992.7,19886.0,19882.0,19875.8,13253.3,13252.0,13254.4,21049.9,21056.4,27290.4,27253.8,8617.9,8617.2,8617.0,15519.1,15521.1,15516.9,23181.9,23158.1,23148.4,41493.9,41478.2,41442.1,19040.7,19043.5,40868.7,40862.4,35200.2,35247.2,35239.6,205379.7,206073.1,205390.3,97790.3,97791.9,97804.8,93227.1,93447.5,93135.8,120364.0,120468.9,1616747.8,1691627.0,48565.3,48646.0,48608.8,16857.3,16845.4,16855.9,1092.6,1092.5,1092.5,5110.4,5116.2,5119.5,27694.9,27720.0,25.190001,64.989998
283,rum,17770.7,17767.5,36732.0,36724.4,36737.4,24186.2,24209.9,24237.3,19897.4,19893.9,19890.5,13304.2,13302.3,13300.3,21031.8,21038.4,27280.6,27253.6,8619.2,8615.6,8617.7,15515.6,15520.0,15517.1,23197.5,23186.5,23190.8,41550.3,41536.1,41551.5,19046.3,19038.1,40848.9,40852.4,35355.9,35248.2,35276.2,205809.4,205542.8,206008.9,98143.7,98024.0,97973.1,93468.8,93643.2,93635.9,120321.4,120411.5,1693551.8,1600019.1,48701.1,48714.2,48721.6,16862.1,16851.3,16864.4,1092.6,1092.5,1092.5,5118.0,5122.4,5125.6,27709.0,27709.9,25.190001,64.599998
284,rum,17771.6,17777.2,36849.0,37018.6,36961.2,24378.6,24394.4,24411.2,19904.2,19895.9,19899.0,13335.9,13336.1,13331.8,21046.8,21041.4,27301.7,27265.2,8620.3,8619.8,8619.6,15516.0,15518.2,15523.3,23217.0,23218.4,23203.9,41592.7,41628.5,41622.0,19046.2,19038.7,40882.1,40855.0,35357.5,35359.4,35398.3,204990.6,205766.7,206276.7,98006.2,98296.1,97990.9,93694.9,93899.0,93968.0,120628.8,120631.3,1651276.4,1580690.0,48816.7,48783.8,48806.9,16869.6,16871.3,16867.2,1092.6,1092.5,1092.5,5124.3,5128.1,5132.3,27715.9,27726.1,25.190001,64.180000
285,rum,17794.9,17784.1,37048.2,37071.7,37057.0,24535.7,24519.6,24550.3,19920.6,19910.7,19912.2,13363.5,13368.7,13362.2,21041.7,21044.7,27285.0,27259.8,8624.7,8622.6,8622.9,15521.6,15524.8,15527.6,23238.2,23235.5,23223.6,41694.0,41667.4,41667.7,19050.1,19046.4,40846.1,40861.9,35406.7,35478.7,35418.1,204962.3,206394.7,204976.5,98284.8,98105.6,98206.9,93676.4,93696.3,94034.8,120394.5,120537.2,1624911.1,1655408.9,48803.1,48824.1,48850.0,16873.0,16871.3,16872.8,1092.6,1092.5,1092.5,5125.6,5130.2,5134.3,27713.3,27748.3,25.209999,63.740002
286,rum,17794.4,17789.5,37089.6,37129.3,37130.8,24576.5,24592.8,24595.7,19917.5,19926.5,19916.5,13393.0,13387.3,13401.7,21047.2,21050.2,27278.5,27264.6,8622.3,8620.6,8620.0,15519.3,15517.7,15522.3,23241.9,23238.2,23245.3,41729.7,41702.2,41725.5,19053.5,19056.7,40866.8,40916.9,35385.3,35429.9,35408.0,205745.4,205780.9,205266.3,98378.2,98302.6,98427.9,93755.4,94186.7,94115.2,120601.9,120569.0,1643753.9,1624911.1,48873.7,48901.9,48872.5,16885.0,16870.6,16877.8,1092.6,1092.5,1092.5,5129.9,5135.2,5138.3,27749.7,27740.8,25.230000,63.470001
287,rum,17789.3,17787.8,37209.4,37186.0,37234.3,24662.0,24682.6,24662.9,19926.0,19919.9,19940.3,13420.0,13417.4,13417.3,21050.6,21043.3,27296.7,27259.6,8623.6,8621.8,8622.2,15509.5,15514.3,15513.7,23274.9,23275.6,23268.7,41797.7,41786.2,41804.0,19058.4,19058.8,40912.1,40886.6,35385.5,35417.5,35431.8,206430.5,205862.8,206066.0,98501.2,98584.5,98469.5,93930.9,94177.8,94063.8,120566.5,120423.7,1654029.1,1651734.6,48928.3,48899.3,48973.6,16886.2,16883.5,16889.0,1092.6,1092.5,1092.5,5136.3,5141.5,5144.6,27759.1,27752.5,25.250000,63.230000
288,rum,17803.0,17800.4,37339.3,37368.5,37318.0,24776.3,24793.6,24812.1,19930.9,19939.5,19937.2,13450.3,13451.3,13447.3,21056.7,21049.9,27281.5,27265.7,8622.4,8623.8,8621.7,15506.5,15510.5,15531.7,23311.1,23299.6,23298.3,41859.0,41877.7,41851.0,19063.0,19059.2,40909.4,40908.0,35545.1,35445.8,35502.9,205351.3,205411.6,206423.3,98877.1,98835.2,98727.7,94341.4,94527.3,94401.2,120589.7,120456.6,1670739.2,1678984.9,48975.2,49027.8,49028.6,16889.2,16888.3,16891.8,1092.6,1092.5,1092.5,5141.1,5145.9,5149.5,27754.5,27760.7,25.260000,63.080002
289,rum,17805.4,17800.8,37394.7,37399.2,37427.2,24905.1,24912.5,24927.8,19944.3,19939.8,19941.5,13481.8,13477.4,13475.8,21057.1,21056.2,27287.9,27218.1,8624.2,8625.1,8628.5,15504.0,15507.6,15519.1,23334.3,23320.2,23321.4,41936.1,41921.2,41903.7,19072.3,19058.9,40919.8,40924.2,35567.2,35510.6,35552.2,205802.3,205337.2,206269.5,98988.1,98767.9,98915.7,94484.5,94487.5,94613.8,120294.7,120601.9,1581739.9,1603466.6,49048.2,49052.7,49057.3,16891.2,16893.1,16886.7,1092.6,1092.5,1092.5,5144.4,5149.5,5153.3,27767.1,27762.8,25.250000,62.889999
290,rum,17814.4,17808.9,37586.1,37572.7,37593.2,25014.6,25015.1,25036.6,19947.8,19946.6,19941.3,13510.2,13507.0,13506.9,21041.1,21056.4,27296.1,27265.5,8622.4,8623.8,8623.1,15500.6,15509.0,15506.1,23354.9,23354.2,23360.6,41987.4,41993.2,41974.6,19060.0,19066.6,40896.5,41022.9,35609.6,35581.4,35613.7,205869.9,206137.3,206358.9,99172.2,99076.4,98872.1,94674.0,94735.8,94787.9,120531.1,120449.3,1658406.1,1614993.5,49152.5,49180.4,49161.2,16902.8,16903.8,16895.7,1092.6,1092.5,1092.5,5149.7,5154.0,5157.6,27772.0,27789.8,25.230000,62.660000
